ESO ,environmental science officer
ESO ,Expeditionary Support Organization  
ESOC,Emergency Supply Operations Center 
ESOH,"environmental, safety, and occupational health"
ET&D,Engine Trending and Diagnostic 
ESORTS,Enhanced Status of Resources and Training System 
ESP,engineer support plan
E-Space,Electromagnetic-Space 
ESR,external supported recovery
EST,embarked security team
EST,emergency service team
EST,emergency support team  
EST,en route support team 
ET,electronics technician 
ETA,estimated time of arrival
ETAC,emergency tactical air control
ETD,estimated time of departure
ETF,electronic target folder
ETI,estimated time of intercept 
ETIC,estimated time for completion
ETIC,estimated time in commission
ETM,electronic transmission
ETM,essential tasks matrix
ETO,Emergency Transportation Operations  
ETPL,endorsed TEMPEST products list
ETR,export traffic release
ETS,European telephone system
ETSS,extended training service specialist
ETX,end of text
EU,European Union
E-UAV,endurance unmanned aerial vehicle
EUB,essential user bypass
EURV,essential user rekeying variable
EUSA,Eighth US Army
EUSC,effective United States control
EUSC,effective United States controlled
EUSCS,effective United States-controlled ships
EVC,evasion chart
EVE,equal value exchange
EW,early warning
EW,electronic warfare
EWC,electronic warfare cell
EWC,electronic warfare coordinator
EWCA,electronic warfare control authority
EWCC,electronic warfare coordination cell
EWCS,electronic warfare control ship
EWD,Electronic Warfare Directorate  
EWE,electronic warfare element
EWG,electronic warfare group
EW/GCI,early warning/ground-controlled intercept
EWIR,electronic warfare integrated reprogramming
EWO,electronic warfare officer
EWWG,electronic warfare working group
EXCIMS,Executive Council for Modeling and Simulations
ExCom,executive committee
EXDIR,Executive Director   
EXDIR/ICA,Executive Director for Intelligence Community Affairs  
EXECSEC,executive secretary
EXER,exercise
EXORD,execute order
EXPLAN,exercise plan
EZ,exchange zone
EZCO,extraction zone control officer
EZM,engagement zone manager
F,Fahrenheit
F,flare patterns
F,flash
F2T2EA,"find, fix, track, target, engage, and assess"
F3EAD,"find, fix, finish, exploit, analyze, and disseminate"
F&ES,fire and emergency services
FA,feasibility assessment
FA,field artillery
FAA,Federal Aviation Administration  
FAA,Foreign Assistance Act 
FAAO,Federal Aviation Administration order 
FAAR,facilitated after-action review
FAC,forward air controller
FAC(A),forward air controller (airborne)
FACE,forward aviation combat engineering
FACSFAC,fleet area control and surveillance facility
FACT,field advance civilian team 
FACT,field assessment and coordination team
FAD ,feasible arrival date 
F/AD,force/activity designator
FAE,fuel air explosive
FAH,final attack heading
FAH,foreign affairs handbook
FALD,Field Administration and Logistics Division
FALOP,Forward Area Limited Observing Program
FAM,functional area manager
FAMP,forward area minefield planning
FAO,Food and Agriculture Organization
FAO,foreign area officer 
FAPES,Force Augmentation Planning and Execution System 
FAR,Federal Acquisition Regulation
FAR,Federal Aviation Regulation
FAR,formal assessment report 
FARC,Revolutionary Armed Forces of Colombia
FARP,forward arming and refueling point
FAS,Foreign Agricultural Service
FAS,frequency assignment subcommittee
FAS,fueling at sea
FAS,functional account symbol
FASCAM,family of scatterable mines 
FASCAM,family of scatterable mines 
FAST,field assessment surveillance team
FAST,fleet antiterrorism security team 
FAX,facsimile
FB,forward boundary
FBI,Federal Bureau of Investigation
FBIS,Foreign Broadcast Information Service
FBO,faith-based organization
FC,field circular
FC,final coordination
FC,fires cell
FC,floating causeway
FC,floating craft
FC,force commander
FCA,Foreign Claims Act
FCA,functional configuration audit 
FCC,Federal Communications Commission
FCC,Federal coordinating center
FCC,functional combatant commander
FCE,forward command element
FCG,foreign clearance guide
FCM,foreign consequence management
FCO,federal coordinating officer
FCP,fire control party
FCT,firepower control team
FD,first draft
FD,from temporary duty
FDA,Food and Drug Administration
FDBM,functional database manager
FDC,fire direction center
FDESC,force description
FDL,fast deployment logistics
FDLP,flight deck landing practice
FDM,frequency division multiplexing
FDO,fire direction officer
FDO,flexible deterrent option
FDO,flight deck officer
FDO,foreign disclosure officer
FDP,forward distribution point
FDPMU,forward-deployable preventive medicine unit
FDR,foreign disaster relief
FDR/FA,flight data recorder/fault analyzer
FDS,fault detection system
FDSL,fixed directory subscriber list
FDSS,fault detection subsystem
FDSSS,flight deck status and signaling system
FDT,forward distribution team
FDUL,fixed directory unit list
FDX,full duplex
FE,facilities engineering
FE,fires element
FEA,front-end analysis
FEBA,forward edge of the battle area
FEC,facilities engineering command
FEC,forward error correction
FECC,fires and effects coordination cell
FED-STD,federal standard
FEI,forensic-enabled intelligence
FEK,frequency exchange keying
FEMA,Federal Emergency Management Agency
FEP,fleet satellite (FLTSAT) extremely high frequency (EHF) Package
FEP,forward error correction
FEPP,federal excess personal property
FEPP,foreign excess personal property
FES,fire emergency services
FEST,foreign emergency support team
FEST,forward engineer support team
FET,facility engineer team
FEU,forty-foot equivalent unit
FEZ,fighter engagement zone
FF,navy fast frigate
Ff,fatigue correction factor
FFA,free-fire area
FFC,force fires coordinator
FFCC,flight ferry control center
FFCC,force fires coordination center
FFD,foundation deature data
FFE,field force engineering
FFE,flame field expedients
FFG,guided missile frigate
FFH,fast frequency hopping
FFH-net,fast-frequency-hopping net
FFHT-net,fast-frequency-hopping training net
FFIR,friendly force information requirement
FFP,Food for Peace
FFP,fresh frozen plasma
FFP,Office of Food for Peace
FFT,friendly force tracking
FFTU,forward freight terminal unit
FG,fighter group
FGMDSS,Future Global Maritime Distress and Safety System
FGS,final governing standard
FGS,Force Generation Service
FH,fleet hospital
FHA,Bureau for Food and Humanitarian Assistance
FHA,foreign humanitarian assistance
FHC,family help center
FHP,force health protection
FHWA,Federal Highway Administration
FI,foreign intelligence
FIA,functional interoperability architecture
FIC,force indicator code
FID,foreign internal defense
FIDAF,foreign internal defense augmentation force
FIE,fly-in echelon
FIFO,foreign intelligence entity
FinCEN,first-in-first-out
FIR,Financial Crimes Enforcement Network
FIRCAP,first-impressions report
1st IOC,foreign intelligence requirements capabilities and priorities
FIS,1st Information Operations Command (Land)
FISC,Foreign Intelligence Service
FISINT,fleet and industrial supply center
FISS,foreign instrumentation signals intelligence
FIST,foreign intelligence and security services
FIST,fire support team
FIST,fleet imagery support terminal
FIST,fleet intelligence support team
FIWC,fleet information warfare center
FIXe,navigational fix error
FLAR,forward-looking airborne radar
FLC,fleet logistics center
FLENUMMETOCCEN,Fleet Numerical Meteorology and Oceanography Center
FLENUMMETOCDET,Fleet Numerical Meteorological and Oceanographic Detachment
DLETC,Federal Law Enforcement Training Center
FLIP,flight information publication
FLIP,flight instruction procedures
FLIR,forward-looking infrared
FLITE,federal legal information through electronics
FLO/FLO,float-on/float-off
FLOLS,fresnel lens optical landing system
FLOT,forward line of own troops
FLP,force level planning
FLS,forward logistic site
FLSG,force logistic support group
FLTCYBERCOM,Fleet Cyber Command
FLTSAT,fleet satellite
FLTSATCOM,fleet satellite communications
FM,field manual
FM,financial management
FM,flare multiunit
FM,force module
FM,frequency modulation
FM,functional manager
FM/A,functional manager for analysis
FMA-net,frequency management A-net
FMAS,foreign media analysis subsystem
FMAT,financial management augmentation team
FMC,force movement characteristics
FMC,full mission-capable
FMCH,fleet multichannel
FMCR,Fleet Marine Corps Reserve
FMCSA,Federal Motor Carrier Safety Administration
FMI,field manual-interim
FMF,Fleet Marine Force
FMFP,foreign military financing program
FMID,force module identifier
FMO,frequency management office
FMP,functional manager office
FMS,foreign materiel program
FMS,force module subsystem
FMS,foreign military sales
FMSC,frequency management sub-committee
FMT-net,frequency management training net
FMV,full motion video
FNMOC,Fleet Numerical Meteorology and Oceanography Center
FNMOD,Fleet Numerical Meteorological and Oceanographic Detachment 
FNOC,Fleet Numerical Oceanographic Command
FNS,foreign nation support
FO ,fiber optic
FO ,flash override
FO ,forward observer 
FOB,forward operating base 
FOC,full operational capability
FOC,future operations cell 
FOD,field operations division
FOD,foreign object damage 
FOFW,fiber optic field wire
FOG,Field Operations Guide for Disaster Assessment and Response 
FOI,fault detection isolation 
FOIA,Freedom of Information Act
FOIU,fiber optic interface unit
FOL,fiber optic link
FON,freedom of navigation (operations)
FORCE,fuels operational readiness capability equipment (Air Force)
FORMICA,foreign military intelligence collection activities
FORSCOM,United States Army Forces Command 
FORSTAT,force status and identity report 
FOS ,forward operating site
FOS ,full operational status 
FOT,follow-on operational test 
FOUO,for official use only
FOV, field of view
FP, firing point
FP,force protection
FP,frequency panel
FPA,foreign policy advisor
FPC,final planning conference
FPC,future plans cell
FPCON,force protection condition
FPD,force protection detachment
FPD,foreign post differential
FPF,final protective fire
FPM,Federal personnel manual
FPO,fleet post office
FPOC,focal point operations center
FPS,Federal Protective Service
FPS,force protection source
FPTAS,flight path threat analysis simulation
FPTS,forward propagation by tropospheric scatter
FPWG,force protection working group
FR,final report
FR,force protection working group
FRA,Federal Railroad Administration  
FRAG,fragmentation code
FRAGORD,fragmentary order 
FRC,federal resource coordinator
FRC,forward resuscitative care 
FRD,formerly restricted data 
FREQ,frequency
FRERP,Federal Radiological Emergency Response Plan
FRF,fragment retention film
FRMAC,Federal Radiological Monitoring and Assessment Center
FRN,force requirement number 
FRO,flexible response option
FROG,free rocket over ground
FRP,Federal response plan
FRRS,frequency resource record system
FRTP,fleet response training plan
FS,fighter squadron
FS,file separator
FS,file server
FS,flare single-unit
fs,search radius safety factor
FSA,fire support area
FSB,fire support base
FSB,forward staging base
FSB,forward support base
FSB,forward support battalion
FSC,fire support cell
FSC,fire support coordinator
FSC,fire support coordination center
FSC,Federal Supply Class
FSCL,fire support coordination line
FSCM,fire support coordination measure
FSCOORD,fire support coordinator
